onset	duration	sample	trial_type	value
1660.458	0.0001	16604581	Stimulus	S  4
1660.478	0.0001	16604781	Stimulus	S  8
1660.498	0.0001	16604981	Stimulus	S  4
1660.518	0.0001	16605181	Stimulus	S  4
1660.538	0.0001	16605381	Stimulus	S  8
1692.2517	0.0001	16922518	Stimulus	S  2
1693.6764	0.0001	16936765	Stimulus	S  1
1693.7884	0.0001	16937885	Stimulus	S  8
1693.8084	0.0001	16938085	Stimulus	S  4
1693.8284	0.0001	16938285	Stimulus	S  4
1693.8484	0.0001	16938485	Stimulus	S  8
1693.8684	0.0001	16938685	Stimulus	S  4
1693.8884	0.0001	16938885	Stimulus	S  8
1693.9084	0.0001	16939085	Stimulus	S  4
1693.9284	0.0001	16939285	Stimulus	S  8
1693.9484	0.0001	16939485	Stimulus	S  4
1723.6581	0.0001	17236582	Stimulus	S  2
1731.1888	0.0001	17311889	Stimulus	S  1
1731.2948	0.0001	17312949	Stimulus	S  8
1731.3148	0.0001	17313149	Stimulus	S  4
1731.3348	0.0001	17313349	Stimulus	S  4
1731.3548	0.0001	17313549	Stimulus	S  8
1731.3748	0.0001	17313749	Stimulus	S  4
1731.3948	0.0001	17313949	Stimulus	S  8
1731.4148	0.0001	17314149	Stimulus	S  4
1731.4348	0.0001	17314349	Stimulus	S  8
1731.4548	0.0001	17314549	Stimulus	S  8
1767.6666	0.0001	17676667	Stimulus	S  2
1831.368	0.0001	18313681	Stimulus	S  1
1831.482	0.0001	18314821	Stimulus	S  4
1831.502	0.0001	18315021	Stimulus	S  4
1831.522	0.0001	18315221	Stimulus	S  4
1831.542	0.0001	18315421	Stimulus	S  8
1831.562	0.0001	18315621	Stimulus	S  4
1831.582	0.0001	18315821	Stimulus	S  8
1831.602	0.0001	18316021	Stimulus	S  8
1831.622	0.0001	18316221	Stimulus	S  4
1831.642	0.0001	18316421	Stimulus	S  4
1863.8457	0.0001	18638458	Stimulus	S  2
1869.4624	0.0001	18694625	Stimulus	S  1
1869.5724	0.0001	18695725	Stimulus	S  8
1869.5924	0.0001	18695925	Stimulus	S  4
1869.6124	0.0001	18696125	Stimulus	S  4
1869.6324	0.0001	18696325	Stimulus	S  8
1869.6524	0.0001	18696525	Stimulus	S  4
1869.6724	0.0001	18696725	Stimulus	S  8
1869.6924	0.0001	18696925	Stimulus	S  8
1869.7124	0.0001	18697125	Stimulus	S  4
1869.7324	0.0001	18697325	Stimulus	S  8
1899.9401	0.0001	18999402	Stimulus	S  2
1904.1148	0.0001	19041149	Stimulus	S  1
1904.2288	0.0001	19042289	Stimulus	S  4
1904.2488	0.0001	19042489	Stimulus	S  4
1904.2688	0.0001	19042689	Stimulus	S  4
1904.2888	0.0001	19042889	Stimulus	S  8
1904.3088	0.0001	19043089	Stimulus	S  4
1904.3288	0.0001	19043289	Stimulus	S  8
1904.3488	0.0001	19043489	Stimulus	S  8
1904.3688	0.0001	19043689	Stimulus	S  8
1904.3888	0.0001	19043889	Stimulus	S  4
1936.5925	0.0001	19365926	Stimulus	S  2
1942.7993	0.0001	19427994	Stimulus	S  1
1942.9113	0.0001	19429114	Stimulus	S  8
1942.9313	0.0001	19429314	Stimulus	S  4
1942.9513	0.0001	19429514	Stimulus	S  4
1942.9713	0.0001	19429714	Stimulus	S  8
1942.9913	0.0001	19429914	Stimulus	S  4
1943.0113	0.0001	19430114	Stimulus	S  8
1943.0313	0.0001	19430314	Stimulus	S  8
1943.0513	0.0001	19430514	Stimulus	S  8
1943.0713	0.0001	19430714	Stimulus	S  8
1979.277	0.0001	19792771	Stimulus	S  2
1986.3058	0.0001	19863059	Stimulus	S  1
1986.4138	0.0001	19864139	Stimulus	S  4
1986.4338	0.0001	19864339	Stimulus	S  4
1986.4538	0.0001	19864539	Stimulus	S  4
1986.4738	0.0001	19864739	Stimulus	S  8
1986.4938	0.0001	19864939	Stimulus	S  8
1986.5138	0.0001	19865139	Stimulus	S  4
1986.5338	0.0001	19865339	Stimulus	S  4
1986.5538	0.0001	19865539	Stimulus	S  4
1986.5738	0.0001	19865739	Stimulus	S  4
2028.7836	0.0001	20287837	Stimulus	S  2
2033.8543	0.0001	20338544	Stimulus	S  1
2033.9663	0.0001	20339664	Stimulus	S  4
2033.9863	0.0001	20339864	Stimulus	S  4
2034.0063	0.0001	20340064	Stimulus	S  4
2034.0263	0.0001	20340264	Stimulus	S  8
2034.0463	0.0001	20340464	Stimulus	S  8
2034.0663	0.0001	20340664	Stimulus	S  4
2034.0863	0.0001	20340864	Stimulus	S  4
2034.1063	0.0001	20341064	Stimulus	S  4
2034.1263	0.0001	20341264	Stimulus	S  8
2070.3321	0.0001	20703322	Stimulus	S  2
2075.3588	0.0001	20753589	Stimulus	S  1
2075.4648	0.0001	20754649	Stimulus	S  8
2075.4848	0.0001	20754849	Stimulus	S  4
2075.5048	0.0001	20755049	Stimulus	S  4
2075.5248	0.0001	20755249	Stimulus	S  8
2075.5448	0.0001	20755449	Stimulus	S  8
2075.5648	0.0001	20755649	Stimulus	S  4
2075.5848	0.0001	20755849	Stimulus	S  4
2075.6048	0.0001	20756049	Stimulus	S  8
2075.6248	0.0001	20756249	Stimulus	S  4
2115.8366	0.0001	21158367	Stimulus	S  2
2118.8353	0.0001	21188354	Stimulus	S  1
2118.9473	0.0001	21189474	Stimulus	S  8
2118.9673	0.0001	21189674	Stimulus	S  4
2118.9873	0.0001	21189874	Stimulus	S  4
2119.0073	0.0001	21190074	Stimulus	S  8
2119.0273	0.0001	21190274	Stimulus	S  8
2119.0473	0.0001	21190474	Stimulus	S  4
2119.0673	0.0001	21190674	Stimulus	S  4
2119.0873	0.0001	21190874	Stimulus	S  8
2119.1073	0.0001	21191074	Stimulus	S  8
